"site_code","project_name","community_type","calendar_year","treatment_year","treatment","nutrients","light","carbon","water","other_manipulation","n","p","k","CO2","precip","temp","mow_clip","burn","herb_removal","management","other_trt","trt_details","successional","plant_mani","plant_trt","pulse","plot_mani","resource_mani","max_trt","public","factorial","trt_type"
"JSP","GCE","0",2007,9,"RN",1,0,1,1,1,7,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*irr"
"JSP","GCE","0",2008,10,"RN",1,0,1,1,1,7,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*irr"
"JSP","GCE","0",2009,11,"RN",1,0,1,1,1,7,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*irr"
"JSP","GCE","0",2010,12,"RN",1,0,1,1,1,7,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*irr"
"JSP","GCE","0",2011,13,"RN",1,0,1,1,1,7,0,0,0,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*irr"
"JSP","GCE","0",1998,0,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",1999,1,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2000,2,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2001,3,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2002,4,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2003,5,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2004,6,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2005,7,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2006,8,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2007,9,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2008,10,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2009,11,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2010,12,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",2011,13,"CH",1,0,1,1,1,0,0,0,300,0,1.5,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"CO2*temp"
"JSP","GCE","0",1998,0,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",1999,1,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2000,2,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2001,3,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2002,4,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2003,5,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2004,6,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2005,7,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2006,8,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2007,9,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2008,10,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2009,11,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2010,12,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",2011,13,"H",1,0,1,1,1,0,0,0,0,0,1.5,0,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"temp"
"JSP","GCE","0",1998,0,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",1999,1,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2000,2,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2001,3,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2002,4,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2003,5,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2004,6,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2005,7,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2006,8,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2007,9,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2008,10,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2009,11,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2010,12,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"JSP","GCE","0",2011,13,"CR",1,0,1,1,1,0,0,0,300,50,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"irr*CO2"
"DL","GCME","0",2005,1,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2005,1,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2005,1,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2012,8,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2005,1,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2005,1,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2005,1,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2005,1,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2005,1,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2012,8,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2013,9,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2012,8,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2012,8,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2012,8,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2012,8,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2012,8,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2016,12,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2013,9,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2012,8,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2006,2,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2015,11,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2009,5,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2017,13,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2018,14,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2016,12,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2007,3,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2016,12,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2008,4,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2011,7,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2006,2,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2018,14,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2015,11,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2020,16,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2010,6,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2020,16,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2006,2,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2015,11,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2020,16,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2016,12,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2020,16,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2014,10,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2011,7,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2006,2,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2020,16,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2010,6,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2006,2,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2006,2,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2006,2,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2019,15,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2015,11,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2020,16,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2007,3,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2008,4,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2011,7,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2008,4,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2008,4,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2009,5,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2010,6,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2014,10,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2017,13,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2018,14,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2011,7,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2008,4,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2020,16,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2009,5,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2007,3,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2007,3,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2017,13,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2007,3,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2009,5,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2011,7,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2019,15,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2014,10,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2015,11,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2018,14,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2019,15,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2011,7,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2013,9,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2016,12,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2014,10,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2009,5,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2015,11,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2011,7,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2010,6,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2009,5,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2013,9,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2010,6,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2014,10,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2020,16,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2014,10,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2007,3,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2009,5,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2017,13,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2008,4,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2014,10,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2010,6,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2016,12,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2017,13,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2019,15,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2013,9,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2013,9,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2008,4,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2010,6,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2013,9,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2017,13,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2013,9,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2006,2,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2007,3,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2019,15,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2009,5,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2019,15,"M",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,1,0,1,0,1,"mow_clip"
"DL","GCME","0",2018,14,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2007,3,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2011,7,"P",1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"P"
"DL","GCME","0",2019,15,"C",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,1,0,1,"control"
"DL","GCME","0",2014,10,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2019,15,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2010,6,"N",1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,1,1,1,0,1,"N"
"DL","GCME","0",2018,14,"MP",1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"P*mow_clip"
"DL","GCME","0",2015,11,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2008,4,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2018,14,"MN",1,0,0,0,1,10,0,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*mow_clip"
"DL","GCME","0",2016,12,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2018,14,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2017,13,"NP",1,0,0,0,1,10,5,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,2,1,1,0,1,"N*P"
"DL","GCME","0",2015,11,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
"DL","GCME","0",2017,13,"MNP",1,0,0,0,1,10,5,0,0,0,0,1,0,0,0,"0","0",0,0,0,0,3,1,1,0,1,"N*P*mow_clip"
